dealer_id,model,variant,year_month,year,month,bookings,cancellations,retail_sales,dealer_requested_qty,allocated_qty,dispatch_qty,in_transit_qty,opening_inventory,closing_inventory,lead_time_days,allocation_policy,panic_order_flag,stockout_flag,enquiries,test_drives,repeat_orders
DLR0046,Harrier,XZ,2021-01,2021,1,13,1,13,15,14,12,3,3,2,16,FIFO,1,0,47,25,1
DLR0046,Harrier,XZ,2021-02,2021,2,5,0,2,0,0,0,0,2,0,16,FIFO,0,1,19,12,0
DLR0046,Harrier,XZ,2021-03,2021,3,14,1,10,15,14,13,3,0,3,14,FIFO,1,0,67,25,0
DLR0046,Harrier,XZ,2021-04,2021,4,11,0,10,12,11,10,1,3,3,16,FIFO,1,0,34,18,1
DLR0046,Harrier,XZ,2021-05,2021,5,15,1,17,19,18,16,1,3,2,16,FIFO,1,0,68,24,1
DLR0046,Harrier,XZ,2021-06,2021,6,11,0,11,12,11,10,2,2,1,15,FIFO,1,0,41,20,0
DLR0046,Harrier,XZ,2021-07,2021,7,14,3,9,15,13,12,0,1,4,21,FIFO,1,0,64,24,1
DLR0046,Harrier,XZ,2021-08,2021,8,17,1,13,19,17,16,3,4,7,7,FIFO,1,0,68,32,0
DLR0046,Harrier,XZ,2021-09,2021,9,11,2,10,9,8,7,0,7,4,21,FIFO,0,0,33,24,0
DLR0046,Harrier,XZ,2021-10,2021,10,10,1,10,14,12,11,2,4,5,18,FIFO,1,0,48,23,1
DLR0046,Harrier,XZ,2021-11,2021,11,14,1,13,15,13,12,2,5,4,16,FIFO,1,0,44,22,0
DLR0046,Harrier,XZ,2021-12,2021,12,7,0,7,5,4,3,0,4,0,20,FIFO,0,1,29,15,0
DLR0046,Harrier,XZ,2022-01,2022,1,6,0,5,8,7,6,0,0,1,7,FIFO,1,0,28,9,0
DLR0046,Harrier,XZ,2022-02,2022,2,7,0,7,12,11,10,1,1,4,11,FIFO,1,0,22,13,0
DLR0046,Harrier,XZ,2022-03,2022,3,15,1,14,17,16,15,4,4,5,21,FIFO,1,0,61,37,1
DLR0046,Harrier,XZ,2022-04,2022,4,12,2,10,9,8,7,0,5,2,19,FIFO,0,0,55,18,1
DLR0046,Harrier,XZ,2022-05,2022,5,14,0,15,17,16,15,1,2,2,9,FIFO,1,0,69,21,1
DLR0046,Harrier,XZ,2022-06,2022,6,3,0,4,4,3,2,0,2,0,20,FIFO,0,1,13,5,0
DLR0046,Harrier,XZ,2022-07,2022,7,24,5,15,23,22,20,6,0,5,20,FIFO,1,0,85,58,1
DLR0046,Harrier,XZ,2022-08,2022,8,23,2,16,26,25,24,5,5,13,10,FIFO,1,0,101,34,1
DLR0046,Harrier,XZ,2022-09,2022,9,4,0,4,4,3,2,0,13,11,21,FIFO,0,0,17,6,0
DLR0046,Harrier,XZ,2022-10,2022,10,15,1,15,17,16,15,0,11,11,13,FIFO,0,0,65,31,1
DLR0046,Harrier,XZ,2022-11,2022,11,17,0,14,13,12,11,3,11,8,15,FIFO,0,0,80,29,1
DLR0046,Harrier,XZ,2022-12,2022,12,8,0,8,7,6,5,1,8,5,7,FIFO,0,0,25,12,0
DLR0046,Harrier,XZ,2023-01,2023,1,9,0,11,9,8,7,0,5,1,18,FIFO,0,0,28,13,1
DLR0046,Harrier,XZ,2023-02,2023,2,5,0,9,12,11,10,1,1,2,17,FIFO,1,0,21,10,0
DLR0046,Harrier,XZ,2023-03,2023,3,18,1,15,19,17,16,4,2,3,19,FIFO,1,0,88,37,1
DLR0046,Harrier,XZ,2023-04,2023,4,3,0,5,5,4,3,0,3,1,8,FIFO,0,0,11,6,0
DLR0046,Harrier,XZ,2023-05,2023,5,20,1,21,25,23,21,1,1,1,10,FIFO,1,0,98,32,1
DLR0046,Harrier,XZ,2023-06,2023,6,4,0,4,7,6,5,1,1,2,12,FIFO,1,0,19,7,0
DLR0046,Harrier,XZ,2023-07,2023,7,19,1,19,27,24,23,7,2,6,12,FIFO,1,0,91,39,2
DLR0046,Harrier,XZ,2023-08,2023,8,25,2,20,26,25,23,2,6,9,14,FIFO,1,0,120,43,1
DLR0046,Harrier,XZ,2023-09,2023,9,11,1,6,6,5,4,0,9,7,12,FIFO,0,0,52,22,0
DLR0046,Harrier,XZ,2023-10,2023,10,25,2,18,25,22,21,7,7,10,11,FIFO,1,0,115,55,1
DLR0046,Harrier,XZ,2023-11,2023,11,5,0,7,4,3,2,0,10,5,14,FIFO,0,0,21,12,0
DLR0046,Harrier,XZ,2023-12,2023,12,4,0,6,10,9,8,0,5,7,20,FIFO,0,0,12,8,0
DLR0046,Harrier,XZ+,2020-01,2020,1,1,0,3,2,1,0,0,17,14,13,FIFO,0,0,3,2,0
DLR0046,Harrier,XZ+,2020-02,2020,2,4,0,4,4,3,2,0,14,12,18,FIFO,0,0,13,9,0
DLR0046,Harrier,XZ+,2020-03,2020,3,8,1,7,11,10,9,0,12,14,7,FIFO,0,0,24,19,0
DLR0046,Harrier,XZ+,2020-04,2020,4,5,1,2,0,0,0,0,14,12,20,FIFO,0,0,16,11,0
DLR0046,Harrier,XZ+,2020-05,2020,5,1,0,4,4,3,2,0,12,10,17,FIFO,0,0,4,1,0
DLR0046,Harrier,XZ+,2020-06,2020,6,1,0,1,3,2,1,0,10,10,14,FIFO,0,0,4,1,0
DLR0046,Harrier,XZ+,2020-07,2020,7,3,0,7,3,2,1,0,10,4,16,FIFO,0,0,10,6,0
DLR0046,Harrier,XZ+,2020-08,2020,8,7,0,6,4,3,2,0,4,0,12,FIFO,0,1,32,14,0
DLR0046,Harrier,XZ+,2020-09,2020,9,3,0,5,8,7,6,1,0,1,11,FIFO,1,0,11,5,0
DLR0046,Harrier,XZ+,2020-10,2020,10,18,2,17,26,23,22,3,1,6,20,FIFO,1,0,59,38,2
DLR0046,Harrier,XZ+,2020-11,2020,11,9,0,9,6,5,4,0,6,1,11,FIFO,0,0,42,21,0
DLR0046,Harrier,XZ+,2020-12,2020,12,14,1,9,11,10,9,0,1,1,19,FIFO,1,0,51,26,1
DLR0046,Harrier,XZ+,2021-01,2021,1,13,0,14,18,17,16,1,1,3,21,FIFO,1,0,57,27,0
DLR0046,Harrier,XZ+,2021-02,2021,2,9,0,10,16,15,13,2,3,6,10,FIFO,1,0,32,18,1
DLR0046,Harrier,XZ+,2021-03,2021,3,13,1,10,9,8,7,0,6,3,8,FIFO,0,0,52,21,0
DLR0046,Harrier,XZ+,2021-04,2021,4,15,1,14,16,15,14,1,3,3,15,FIFO,1,0,69,23,1
DLR0046,Harrier,XZ+,2021-05,2021,5,9,0,8,11,10,9,2,3,4,16,FIFO,1,0,29,21,0
DLR0046,Harrier,XZ+,2021-06,2021,6,7,0,10,16,14,13,3,4,7,10,FIFO,1,0,34,17,0
DLR0046,Harrier,XZ+,2021-07,2021,7,1,0,4,6,5,4,1,7,7,17,FIFO,0,0,3,2,0
DLR0046,Harrier,XZ+,2021-08,2021,8,14,1,13,11,10,9,1,7,3,21,FIFO,0,0,56,26,1
DLR0046,Harrier,XZ+,2021-09,2021,9,21,1,17,21,19,17,2,3,3,12,FIFO,1,0,101,37,1
DLR0046,Harrier,XZ+,2021-10,2021,10,13,2,14,23,22,21,3,3,10,13,FIFO,1,0,63,31,1
DLR0046,Harrier,XZ+,2021-11,2021,11,16,1,20,18,16,14,4,10,4,15,FIFO,0,0,55,38,2
DLR0046,Harrier,XZ+,2021-12,2021,12,8,0,11,13,12,11,3,4,4,8,FIFO,1,0,26,18,1
DLR0046,Harrier,XZ+,2022-01,2022,1,7,0,6,5,4,3,0,4,1,11,FIFO,0,0,31,12,0
DLR0046,Harrier,XZ+,2022-02,2022,2,8,0,6,8,7,6,0,1,1,15,FIFO,1,0,24,17,0
DLR0046,Harrier,XZ+,2022-03,2022,3,26,5,16,27,24,22,7,1,7,16,FIFO,1,0,103,58,1
DLR0046,Harrier,XZ+,2022-04,2022,4,16,1,12,9,8,7,1,7,2,21,FIFO,0,0,73,33,1
DLR0046,Harrier,XZ+,2022-05,2022,5,5,0,2,1,0,0,0,2,0,9,FIFO,0,1,20,10,0
DLR0046,Harrier,XZ+,2022-06,2022,6,11,2,10,19,18,17,2,0,7,13,FIFO,1,0,37,24,0
DLR0046,Harrier,XZ+,2022-07,2022,7,9,2,10,12,11,10,1,7,7,17,FIFO,0,0,35,20,0
DLR0046,Harrier,XZ+,2022-08,2022,8,15,1,13,12,11,10,1,7,4,11,FIFO,0,0,72,26,1
DLR0046,Harrier,XZ+,2022-09,2022,9,1,0,2,2,1,0,0,4,2,11,FIFO,0,0,4,1,0
DLR0046,Harrier,XZ+,2022-10,2022,10,19,1,17,23,20,18,2,2,3,17,FIFO,1,0,84,43,2
DLR0046,Harrier,XZ+,2022-11,2022,11,16,1,13,15,13,12,2,3,2,16,FIFO,1,0,58,28,1
DLR0046,Harrier,XZ+,2022-12,2022,12,10,1,8,10,9,8,0,2,2,11,FIFO,1,0,33,24,0
DLR0046,Harrier,XZ+,2023-01,2023,1,8,0,8,9,8,7,1,2,1,13,FIFO,1,0,28,18,0
DLR0046,Harrier,XZ+,2023-02,2023,2,15,1,16,20,18,16,1,1,1,8,FIFO,1,0,60,35,1
DLR0046,Harrier,XZ+,2023-03,2023,3,15,1,10,12,11,10,1,1,1,12,FIFO,1,0,53,26,0
DLR0046,Harrier,XZ+,2023-04,2023,4,17,1,16,21,20,19,2,1,4,19,FIFO,1,0,69,27,0
DLR0046,Harrier,XZ+,2023-05,2023,5,8,1,6,7,6,5,1,4,3,12,FIFO,0,0,35,12,0
DLR0046,Harrier,XZ+,2023-06,2023,6,17,1,14,18,17,16,3,3,5,16,FIFO,1,0,75,34,1
DLR0046,Harrier,XZ+,2023-07,2023,7,15,0,10,12,10,9,1,5,4,20,FIFO,0,0,49,27,1
DLR0046,Harrier,XZ+,2023-08,2023,8,24,1,18,27,24,23,6,4,9,17,FIFO,1,0,108,42,1
DLR0046,Harrier,XZ+,2023-09,2023,9,12,1,12,9,8,7,1,9,4,15,FIFO,0,0,52,20,1
DLR0046,Harrier,XZ+,2023-10,2023,10,8,0,7,8,7,6,2,4,3,16,FIFO,0,0,24,16,0
DLR0046,Harrier,XZ+,2023-11,2023,11,14,1,13,15,14,13,3,3,3,8,FIFO,1,0,43,28,0
DLR0046,Harrier,XZ+,2023-12,2023,12,14,1,11,16,15,14,1,3,6,13,FIFO,1,0,60,26,1
DLR0046,Harrier,Dark,2020-01,2020,1,0,0,1,3,2,1,0,14,14,8,FIFO,0,0,0,0,0
DLR0046,Harrier,Dark,2020-02,2020,2,0,0,2,4,3,2,0,14,14,15,FIFO,0,0,0,0,0
DLR0046,Harrier,Dark,2020-03,2020,3,4,0,7,9,8,7,1,14,14,13,FIFO,0,0,12,7,0
DLR0046,Harrier,Dark,2020-04,2020,4,0,0,2,0,0,0,0,14,12,16,FIFO,0,0,0,0,0
DLR0046,Harrier,Dark,2020-05,2020,5,2,0,5,1,0,0,0,12,7,21,FIFO,0,0,9,3,0
DLR0046,Harrier,Dark,2020-06,2020,6,4,0,5,4,3,2,0,7,4,14,FIFO,0,0,17,6,0
DLR0046,Harrier,Dark,2020-07,2020,7,6,1,2,5,4,3,0,4,5,12,FIFO,0,0,24,10,0
DLR0046,Harrier,Dark,2020-08,2020,8,1,0,6,2,1,0,0,5,0,12,FIFO,0,1,4,2,0
DLR0046,Harrier,Dark,2020-09,2020,9,2,0,0,1,0,0,0,0,0,13,FIFO,1,1,8,4,0
DLR0046,Harrier,Dark,2020-10,2020,10,5,0,7,13,11,10,1,0,3,10,FIFO,1,0,22,8,0
DLR0046,Harrier,Dark,2020-11,2020,11,0,0,3,3,2,1,0,3,1,10,FIFO,0,0,0,0,0
DLR0046,Harrier,Dark,2020-12,2020,12,11,0,8,12,11,10,2,1,3,17,FIFO,1,0,45,26,1
DLR0046,Harrier,Dark,2021-01,2021,1,17,2,17,22,21,19,1,3,5,20,FIFO,1,0,55,32,1
DLR0046,Harrier,Dark,2021-02,2021,2,0,0,0,3,2,1,0,5,6,7,FIFO,0,0,0,0,0
DLR0046,Harrier,Dark,2021-03,2021,3,4,0,7,3,2,1,0,6,0,10,FIFO,0,1,12,7,0
DLR0046,Harrier,Dark,2021-04,2021,4,7,0,5,7,6,5,1,0,0,10,FIFO,1,1,24,16,0
DLR0046,Harrier,Dark,2021-05,2021,5,17,1,15,19,18,16,1,0,1,21,FIFO,1,0,53,25,0
DLR0046,Harrier,Dark,2021-06,2021,6,11,1,12,15,14,13,2,1,2,15,FIFO,1,0,41,21,1
DLR0046,Harrier,Dark,2021-07,2021,7,17,3,16,23,21,20,6,2,6,9,FIFO,1,0,79,38,1
DLR0046,Harrier,Dark,2021-08,2021,8,13,2,13,14,12,11,0,6,4,12,FIFO,0,0,48,27,1
DLR0046,Harrier,Dark,2021-09,2021,9,13,1,12,14,13,12,0,4,4,12,FIFO,1,0,60,25,0
DLR0046,Harrier,Dark,2021-10,2021,10,23,1,18,24,22,20,6,4,6,15,FIFO,1,0,99,47,1
DLR0046,Harrier,Dark,2021-11,2021,11,12,1,10,9,8,7,1,6,3,11,FIFO,0,0,48,25,0
DLR0046,Harrier,Dark,2021-12,2021,12,9,0,11,10,9,8,1,3,0,15,FIFO,1,1,31,19,1
DLR0046,Harrier,Dark,2022-01,2022,1,12,1,12,16,15,13,1,0,1,8,FIFO,1,0,58,22,0
DLR0046,Harrier,Dark,2022-02,2022,2,9,0,10,14,13,11,3,1,2,21,FIFO,1,0,27,18,1
DLR0046,Harrier,Dark,2022-03,2022,3,22,5,21,31,30,29,10,2,10,21,FIFO,1,0,96,39,1
DLR0046,Harrier,Dark,2022-04,2022,4,8,0,6,3,2,1,0,10,5,17,FIFO,0,0,33,19,0
DLR0046,Harrier,Dark,2022-05,2022,5,7,1,8,7,6,5,1,5,2,12,FIFO,0,0,27,11,0
DLR0046,Harrier,Dark,2022-06,2022,6,19,4,16,27,26,24,1,2,10,16,FIFO,1,0,66,31,1
DLR0046,Harrier,Dark,2022-07,2022,7,5,1,8,8,7,6,1,10,8,17,FIFO,0,0,19,8,0
DLR0046,Harrier,Dark,2022-08,2022,8,20,1,17,14,13,12,1,8,3,20,FIFO,0,0,94,48,2
DLR0046,Harrier,Dark,2022-09,2022,9,11,1,12,14,12,11,1,3,2,14,FIFO,1,0,51,23,1
DLR0046,Harrier,Dark,2022-10,2022,10,14,0,17,24,23,22,3,2,7,19,FIFO,1,0,68,27,2
DLR0046,Harrier,Dark,2022-11,2022,11,15,1,16,15,13,12,3,7,3,15,FIFO,0,0,54,36,1
DLR0046,Harrier,Dark,2022-12,2022,12,6,0,7,8,7,6,1,3,2,15,FIFO,1,0,22,14,1
DLR0046,Harrier,Dark,2023-01,2023,1,15,1,11,19,17,15,4,2,6,13,FIFO,1,0,45,28,1
DLR0046,Harrier,Dark,2023-02,2023,2,10,0,9,8,7,6,0,6,3,10,FIFO,0,0,48,20,0
DLR0046,Harrier,Dark,2023-03,2023,3,8,0,8,11,10,9,3,3,4,13,FIFO,1,0,29,19,0
DLR0046,Harrier,Dark,2023-04,2023,4,8,1,7,8,7,6,0,4,3,11,FIFO,0,0,30,14,0
DLR0046,Harrier,Dark,2023-05,2023,5,3,0,3,3,2,1,0,3,1,8,FIFO,0,0,14,5,0
DLR0046,Harrier,Dark,2023-06,2023,6,7,0,6,11,9,8,1,1,3,8,FIFO,1,0,28,16,0
DLR0046,Harrier,Dark,2023-07,2023,7,17,2,16,21,20,19,1,3,6,18,FIFO,1,0,70,37,1
DLR0046,Harrier,Dark,2023-08,2023,8,16,1,13,13,12,11,2,6,4,15,FIFO,0,0,53,24,1
DLR0046,Harrier,Dark,2023-09,2023,9,12,0,14,19,18,17,0,4,7,16,FIFO,1,0,47,19,1
DLR0046,Harrier,Dark,2023-10,2023,10,28,3,29,38,37,35,3,7,13,20,FIFO,1,0,135,65,4
DLR0046,Harrier,Dark,2023-11,2023,11,23,2,18,17,15,14,3,13,9,9,FIFO,0,0,94,35,1
DLR0046,Harrier,Dark,2023-12,2023,12,10,0,9,10,9,8,1,9,8,21,FIFO,0,0,35,24,0
DLR0047,Altroz,XE,2020-01,2020,1,24,1,20,32,29,26,8,7,13,18,Priority-Zone,1,0,73,42,2
DLR0047,Altroz,XE,2020-02,2020,2,13,0,18,24,22,20,2,13,15,14,Priority-Zone,0,0,47,27,2
DLR0047,Altroz,XE,2020-03,2020,3,19,2,15,20,19,18,2,15,18,13,Priority-Zone,0,0,78,39,1
DLR0047,Altroz,XE,2020-04,2020,4,6,1,7,12,11,10,1,18,21,20,Priority-Zone,0,0,18,11,0
DLR0047,Altroz,XE,2020-05,2020,5,8,2,8,14,13,12,2,21,25,19,Priority-Zone,0,0,33,12,1
DLR0047,Altroz,XE,2020-06,2020,6,10,2,10,14,13,12,0,25,27,17,Priority-Zone,0,0,40,16,1
DLR0047,Altroz,XE,2020-07,2020,7,4,0,4,10,9,8,0,27,31,13,Priority-Zone,0,0,18,8,0
DLR0047,Altroz,XE,2020-08,2020,8,2,0,4,6,5,4,1,31,31,15,Priority-Zone,0,0,6,3,0
DLR0047,Altroz,XE,2020-09,2020,9,9,0,9,9,8,7,0,31,29,7,Priority-Zone,0,0,41,17,1
DLR0047,Altroz,XE,2020-10,2020,10,35,3,39,49,48,44,7,29,34,19,Priority-Zone,0,0,141,55,1
DLR0047,Altroz,XE,2020-11,2020,11,22,2,16,18,17,16,0,34,34,16,Priority-Zone,0,0,82,40,2
DLR0047,Altroz,XE,2020-12,2020,12,18,1,17,18,17,16,3,34,33,19,Priority-Zone,0,0,88,36,1
DLR0047,Altroz,XE,2021-01,2021,1,22,1,21,25,24,22,7,33,34,12,Priority-Zone,0,0,73,34,2
DLR0047,Altroz,XE,2021-02,2021,2,12,0,11,11,10,9,2,34,32,11,Priority-Zone,0,0,48,18,0
DLR0047,Altroz,XE,2021-03,2021,3,60,4,48,58,55,53,1,32,37,7,Priority-Zone,0,0,218,119,5
DLR0047,Altroz,XE,2021-04,2021,4,34,2,24,32,30,29,2,37,42,21,Priority-Zone,0,0,137,70,2
DLR0047,Altroz,XE,2021-05,2021,5,17,2,19,19,17,16,0,42,39,14,Priority-Zone,0,0,69,29,1
DLR0047,Altroz,XE,2021-06,2021,6,22,2,22,28,27,26,7,39,43,13,Priority-Zone,0,0,69,40,2
DLR0047,Altroz,XE,2021-07,2021,7,17,2,18,20,18,16,3,43,41,9,Priority-Zone,0,0,73,39,1
DLR0047,Altroz,XE,2021-08,2021,8,31,6,28,43,39,36,1,41,49,10,Priority-Zone,0,0,132,73,2
DLR0047,Altroz,XE,2021-09,2021,9,12,1,10,7,6,5,0,49,44,14,Priority-Zone,0,0,54,21,1
DLR0047,Altroz,XE,2021-10,2021,10,36,2,33,44,39,36,4,44,47,7,Priority-Zone,0,0,114,66,3
DLR0047,Altroz,XE,2021-11,2021,11,22,2,18,23,21,20,4,47,49,18,Priority-Zone,0,0,79,51,1
DLR0047,Altroz,XE,2021-12,2021,12,21,5,26,37,33,30,9,49,53,18,Priority-Zone,0,0,90,51,3
DLR0047,Altroz,XE,2022-01,2022,1,15,1,20,23,20,19,4,53,52,20,Priority-Zone,0,0,49,27,1
DLR0047,Altroz,XE,2022-02,2022,2,5,1,7,8,7,6,1,52,51,16,Priority-Zone,0,0,21,11,0
DLR0047,Altroz,XE,2022-03,2022,3,37,3,35,43,40,38,11,51,54,11,Priority-Zone,0,0,115,73,2
DLR0047,Altroz,XE,2022-04,2022,4,24,2,22,24,22,21,0,54,53,18,Priority-Zone,0,0,88,42,1
DLR0047,Altroz,XE,2022-05,2022,5,9,0,8,7,6,5,1,53,50,21,Priority-Zone,0,0,42,19,0
DLR0047,Altroz,XE,2022-06,2022,6,34,8,30,41,38,36,9,50,56,18,Priority-Zone,0,0,154,66,4
DLR0047,Altroz,XE,2022-07,2022,7,21,1,18,25,24,22,4,56,60,19,Priority-Zone,0,0,90,37,1
DLR0047,Altroz,XE,2022-08,2022,8,19,1,16,23,21,20,3,60,64,11,Priority-Zone,0,0,90,30,1
DLR0047,Altroz,XE,2022-09,2022,9,22,2,21,26,25,23,7,64,66,7,Priority-Zone,0,0,97,52,2
DLR0047,Altroz,XE,2022-10,2022,10,45,5,38,49,48,46,0,66,74,7,Priority-Zone,0,0,181,107,4
DLR0047,Altroz,XE,2022-11,2022,11,55,5,54,67,58,54,2,74,74,18,Priority-Zone,0,0,272,86,6
DLR0047,Altroz,XE,2022-12,2022,12,22,2,20,19,17,16,3,74,70,18,Priority-Zone,0,0,96,47,1
DLR0047,Altroz,XE,2023-01,2023,1,17,1,13,17,15,14,4,70,71,20,Priority-Zone,0,0,71,28,1
DLR0047,Altroz,XE,2023-02,2023,2,20,2,19,26,23,21,6,71,73,7,Priority-Zone,0,0,76,42,2
DLR0047,Altroz,XE,2023-03,2023,3,18,1,25,29,26,25,4,73,73,11,Priority-Zone,0,0,86,43,1
DLR0047,Altroz,XE,2023-04,2023,4,4,0,9,11,10,9,2,73,73,15,Priority-Zone,0,0,14,7,0
DLR0047,Altroz,XE,2023-05,2023,5,20,2,20,27,25,23,7,73,76,12,Priority-Zone,0,0,60,36,2
DLR0047,Altroz,XE,2023-06,2023,6,32,1,27,33,30,28,2,76,77,17,Priority-Zone,0,0,108,73,3
DLR0047,Altroz,XE,2023-07,2023,7,19,1,20,23,21,20,2,77,77,13,Priority-Zone,0,0,61,42,1
DLR0047,Altroz,XE,2023-08,2023,8,28,1,27,32,30,28,1,77,78,8,Priority-Zone,0,0,101,53,3
DLR0047,Altroz,XE,2023-09,2023,9,36,2,33,41,40,39,8,78,84,14,Priority-Zone,0,0,167,84,4
DLR0047,Altroz,XE,2023-10,2023,10,32,1,27,31,29,28,5,84,85,17,Priority-Zone,0,0,137,77,3
DLR0047,Altroz,XE,2023-11,2023,11,40,3,44,54,51,47,6,85,88,7,Priority-Zone,0,0,133,78,2
DLR0047,Altroz,XE,2023-12,2023,12,19,1,23,29,27,24,2,88,89,16,Priority-Zone,0,0,86,29,2
DLR0047,Altroz,XM,2020-01,2020,1,15,1,9,9,8,7,0,24,22,19,Priority-Zone,0,0,60,30,0
DLR0047,Altroz,XM,2020-02,2020,2,14,1,12,14,13,12,0,22,22,13,Priority-Zone,0,0,56,31,1
DLR0047,Altroz,XM,2020-03,2020,3,30,2,32,41,37,36,12,22,26,9,Priority-Zone,0,0,111,51,3
DLR0047,Altroz,XM,2020-04,2020,4,4,0,0,1,0,0,0,26,26,21,Priority-Zone,0,0,18,6,0
DLR0047,Altroz,XM,2020-05,2020,5,12,2,8,10,9,8,2,26,26,21,Priority-Zone,0,0,43,21,0
DLR0047,Altroz,XM,2020-06,2020,6,0,0,2,3,2,1,0,26,25,19,Priority-Zone,0,0,0,0,0
DLR0047,Altroz,XM,2020-07,2020,7,14,2,13,19,13,12,2,25,24,10,Priority-Zone,0,0,50,31,1
DLR0047,Altroz,XM,2020-08,2020,8,3,0,5,10,9,8,0,24,27,12,Priority-Zone,0,0,13,4,0
DLR0047,Altroz,XM,2020-09,2020,9,1,0,5,4,3,2,0,27,24,11,Priority-Zone,0,0,4,2,0
DLR0047,Altroz,XM,2020-10,2020,10,38,4,35,44,41,39,2,24,28,13,Priority-Zone,0,0,128,65,4
DLR0047,Altroz,XM,2020-11,2020,11,25,1,21,23,22,21,2,28,28,14,Priority-Zone,0,0,80,62,2
DLR0047,Altroz,XM,2020-12,2020,12,19,1,19,21,19,18,3,28,27,14,Priority-Zone,0,0,82,38,1
DLR0047,Altroz,XM,2021-01,2021,1,16,1,18,22,20,18,2,27,27,18,Priority-Zone,0,0,69,24,1
DLR0047,Altroz,XM,2021-02,2021,2,17,2,12,16,14,13,4,27,28,9,Priority-Zone,0,0,63,38,1
DLR0047,Altroz,XM,2021-03,2021,3,43,3,40,51,39,38,1,28,26,11,Priority-Zone,0,0,201,82,5
DLR0047,Altroz,XM,2021-04,2021,4,28,3,24,27,26,24,6,26,26,21,Priority-Zone,0,0,138,59,3
DLR0047,Altroz,XM,2021-05,2021,5,15,1,12,14,13,12,2,26,26,17,Priority-Zone,0,0,51,36,1
DLR0047,Altroz,XM,2021-06,2021,6,18,1,20,25,23,22,6,26,28,11,Priority-Zone,0,0,74,36,2
DLR0047,Altroz,XM,2021-07,2021,7,17,4,16,22,21,20,0,28,32,19,Priority-Zone,0,0,51,39,2
DLR0047,Altroz,XM,2021-08,2021,8,39,4,39,48,34,32,5,32,25,16,Priority-Zone,0,0,172,70,4
DLR0047,Altroz,XM,2021-09,2021,9,19,1,21,24,21,19,1,25,23,20,Priority-Zone,0,0,72,42,1
DLR0047,Altroz,XM,2021-10,2021,10,42,11,39,62,30,29,9,23,13,10,Priority-Zone,0,0,142,67,5
DLR0047,Altroz,XM,2021-11,2021,11,30,3,29,33,30,29,8,13,13,20,Priority-Zone,0,0,135,71,2
DLR0047,Altroz,XM,2021-12,2021,12,12,2,13,18,17,16,2,13,16,13,Priority-Zone,0,0,55,20,1
DLR0047,Altroz,XM,2022-01,2022,1,13,1,13,15,14,13,1,16,16,9,Priority-Zone,0,0,41,23,1
DLR0047,Altroz,XM,2022-02,2022,2,11,0,9,11,10,9,1,16,16,17,Priority-Zone,0,0,33,27,0
DLR0047,Altroz,XM,2022-03,2022,3,58,6,40,79,35,33,10,16,9,7,Priority-Zone,1,0,212,96,2
DLR0047,Altroz,XM,2022-04,2022,4,10,1,12,14,12,11,2,9,8,21,Priority-Zone,0,0,42,17,1
DLR0047,Altroz,XM,2022-05,2022,5,52,12,28,79,30,29,8,8,9,13,Priority-Zone,1,0,238,108,2
DLR0047,Altroz,XM,2022-06,2022,6,33,2,26,45,35,33,7,9,16,21,Priority-Zone,1,0,135,81,3
DLR0047,Altroz,XM,2022-07,2022,7,31,3,31,41,31,28,5,16,13,12,Priority-Zone,0,0,129,67,3
DLR0047,Altroz,XM,2022-08,2022,8,37,2,28,35,34,31,7,13,16,15,Priority-Zone,0,0,170,59,3
DLR0047,Altroz,XM,2022-09,2022,9,24,2,24,30,29,27,3,16,19,10,Priority-Zone,0,0,97,53,1
DLR0047,Altroz,XM,2022-10,2022,10,49,3,47,90,38,37,9,19,9,17,Priority-Zone,1,0,206,94,2
DLR0047,Altroz,XM,2022-11,2022,11,45,5,34,75,38,35,10,9,10,17,Priority-Zone,1,0,181,112,3
DLR0047,Altroz,XM,2022-12,2022,12,21,1,21,24,23,22,0,10,11,17,Priority-Zone,0,0,99,44,3
DLR0047,Altroz,XM,2023-01,2023,1,14,0,13,15,14,13,0,11,11,17,Priority-Zone,0,0,48,28,0
DLR0047,Altroz,XM,2023-02,2023,2,17,1,16,24,21,20,0,11,15,15,Priority-Zone,0,0,59,34,2
DLR0047,Altroz,XM,2023-03,2023,3,59,6,44,90,41,39,10,15,10,18,Priority-Zone,1,0,192,126,2
DLR0047,Altroz,XM,2023-04,2023,4,28,1,31,46,39,36,10,10,15,10,Priority-Zone,1,0,129,62,2
DLR0047,Altroz,XM,2023-05,2023,5,9,1,13,17,16,14,1,15,16,10,Priority-Zone,0,0,34,14,1
DLR0047,Altroz,XM,2023-06,2023,6,37,2,32,39,38,35,5,16,19,21,Priority-Zone,0,0,136,60,2
DLR0047,Altroz,XM,2023-07,2023,7,39,3,33,43,40,38,8,19,24,13,Priority-Zone,0,0,193,70,1
DLR0047,Altroz,XM,2023-08,2023,8,56,5,50,62,41,40,7,24,14,19,Priority-Zone,0,0,271,110,3
DLR0047,Altroz,XM,2023-09,2023,9,24,2,19,23,22,20,4,14,15,10,Priority-Zone,0,0,118,43,2
DLR0047,Altroz,XM,2023-10,2023,10,67,6,53,109,42,41,2,15,3,8,Priority-Zone,1,0,220,114,5
DLR0047,Altroz,XM,2023-11,2023,11,39,4,30,66,40,39,12,3,12,14,Priority-Zone,1,0,186,94,3
